fppc,det rate,tp,fp,fn,image_id,precision,recall,f1
0.05109,0.9854,135.0,7.0,2.0,100249416_00017_1,0.9507042253521126,0.9854014598540146,0.9677419354838709
0.08416,0.99505,201.0,17.0,1.0,200021660-00031_2,0.9220183486238532,0.995049504950495,0.9571428571428571
0.06338,0.97183,138.0,9.0,4.0,200021763-00019_2,0.9387755102040817,0.971830985915493,0.9550173010380623
0.00467,0.99533,213.0,1.0,1.0,200003076_00021_2,0.9953271028037384,0.9953271028037384,0.9953271028037384
0.01596,1.0,188.0,3.0,0.0,hnsd011-007,0.9842931937172775,1.0,0.9920844327176782
0.0099,0.9901,100.0,1.0,1.0,200021660-00093_2,0.9900990099009901,0.9900990099009901,0.9900990099009901
0.02155,0.94397,219.0,5.0,13.0,200015779_00021_2,0.9776785714285714,0.9439655172413793,0.9605263157894738
0.0,1.0,105.0,0.0,0.0,100241706_00020_1,1.0,1.0,1.0
0.024,0.992,124.0,3.0,1.0,umgy001-013,0.9763779527559056,0.992,0.9841269841269842
0.01111,0.98333,177.0,2.0,3.0,hnsd001-035,0.9888268156424581,0.9833333333333333,0.9860724233983287
0.0,1.0,136.0,0.0,0.0,200021660-00081_2,1.0,1.0,1.0
0.02703,0.96216,178.0,5.0,7.0,hnsd005-029,0.9726775956284153,0.9621621621621622,0.967391304347826
0.021675634127594157,0.9746348962336664,12680.0,282.0,330.0,fold3,0.9782440981330042,0.9746348962336664,0.9764361620206377
0.05682,1.0,88.0,5.0,0.0,100249537_00064_1,0.946236559139785,1.0,0.9723756906077349
0.0303,0.98485,130.0,4.0,2.0,200021853-00008_1,0.9701492537313433,0.9848484848484849,0.9774436090225564
0.0,0.89783,290.0,0.0,33.0,200004148_00039_2,1.0,0.8978328173374613,0.9461663947797716
0.0228,0.99674,306.0,7.0,1.0,200014740-00071_1,0.9776357827476039,0.996742671009772,0.9870967741935485
0.01031,0.97938,190.0,2.0,4.0,umgy012-007,0.9895833333333334,0.979381443298969,0.9844559585492227
0.08333,0.91667,55.0,5.0,5.0,200021869-00016_2,0.9166666666666666,0.9166666666666666,0.9166666666666666
0.00279,0.94972,340.0,1.0,18.0,brsk005-037,0.9970674486803519,0.9497206703910615,0.9728183118741058
0.00985,0.96552,392.0,4.0,14.0,brsk004-036,0.98989898989899,0.9655172413793104,0.9775561097256857
0.0,0.98286,344.0,0.0,6.0,200021660-00042_2,1.0,0.9828571428571429,0.9913544668587896
0.01047,0.99476,190.0,2.0,1.0,200003076_00162_1,0.9895833333333334,0.9947643979057592,0.9921671018276764
0.0,0.99441,178.0,0.0,1.0,200005598_00027_2,1.0,0.994413407821229,0.9971988795518207
0.0131,1.0,229.0,3.0,0.0,200003076_00006_1,0.9870689655172413,1.0,0.9934924078091106
0.0198,1.0,101.0,2.0,0.0,200021851_00007_2,0.9805825242718447,1.0,0.9901960784313726
0.0875,0.9875,79.0,7.0,1.0,hnsd004-003,0.9186046511627907,0.9875,0.9518072289156626
0.02793,0.98324,176.0,5.0,3.0,umgy006-034,0.9723756906077348,0.9832402234636871,0.9777777777777776
0.01146,0.98854,345.0,4.0,4.0,brsk002-029,0.9885386819484241,0.9885386819484241,0.988538681948424
0.00538,1.0,186.0,1.0,0.0,umgy009-002,0.9946524064171123,1.0,0.9973190348525469
0.02212,0.99115,224.0,5.0,2.0,200003076_00056_2,0.9781659388646288,0.9911504424778761,0.9846153846153847
0.00946,0.99369,315.0,3.0,2.0,200014740-00018_2,0.9905660377358491,0.9936908517350158,0.9921259842519686
0.03175,0.97884,185.0,6.0,4.0,100249476_00014_2,0.9685863874345549,0.9788359788359788,0.9736842105263157
0.01626,1.0,123.0,2.0,0.0,200021712-00010_2,0.984,1.0,0.9919354838709677
0.04762,0.97884,185.0,9.0,4.0,200005598_00021_2,0.9536082474226805,0.9788359788359788,0.9660574412532638
0.0566,0.97484,155.0,9.0,4.0,100249416_00027_2,0.9451219512195121,0.9748427672955975,0.9597523219814241
0.01136,0.98864,87.0,1.0,1.0,200021853-00032_2,0.9886363636363636,0.9886363636363636,0.9886363636363636
0.03704,1.0,27.0,1.0,0.0,200021869-00015_2,0.9642857142857143,1.0,0.9818181818181818
0.04082,0.97959,96.0,4.0,2.0,100249376_00027_1,0.96,0.9795918367346939,0.9696969696969697
0.02717,0.99457,183.0,5.0,1.0,umgy009-005,0.973404255319149,0.9945652173913043,0.9838709677419355
0.0,1.0,28.0,0.0,0.0,100249537_00031_1,1.0,1.0,1.0
0.04132,0.99174,120.0,5.0,1.0,200015779_00013_1,0.96,0.9917355371900827,0.975609756097561
0.02469,0.87654,142.0,4.0,20.0,200021763-00027_2,0.9726027397260274,0.8765432098765432,0.922077922077922
0.01408,0.94131,401.0,6.0,25.0,200022050-00011_2,0.9852579852579852,0.9413145539906104,0.9627851140456182
0.13095,0.97024,163.0,22.0,5.0,200021712-00031_1,0.8810810810810811,0.9702380952380952,0.9235127478753541
0.01258,0.99371,158.0,2.0,1.0,200021712-00014_1,0.9875,0.9937106918238994,0.9905956112852665
0.16667,0.83333,5.0,1.0,1.0,hnsd003-013,0.8333333333333334,0.8333333333333334,0.8333333333333334
0.0,0.99535,214.0,0.0,1.0,200003076_00160_2,1.0,0.9953488372093023,0.9976689976689977
0.00833,0.93333,224.0,2.0,16.0,200015779_00022_1,0.9911504424778761,0.9333333333333333,0.9613733905579399
0.00985,0.9803,199.0,2.0,4.0,hnsd006-008,0.9900497512437811,0.9802955665024631,0.9851485148514852
0.0,0.97191,346.0,0.0,10.0,brsk002-045,1.0,0.9719101123595506,0.9857549857549858
0.00758,0.92424,244.0,2.0,20.0,200015779_00020_2,0.991869918699187,0.9242424242424242,0.9568627450980391
0.04575,0.99346,152.0,7.0,1.0,200015779_00074_2,0.9559748427672956,0.9934640522875817,0.9743589743589743
0.01194,0.97313,326.0,4.0,9.0,brsk003-039,0.9878787878787879,0.9731343283582089,0.9804511278195489
0.1,1.0,40.0,4.0,0.0,100249537_00004_1,0.9090909090909091,1.0,0.9523809523809523
1.11765,0.82353,14.0,19.0,3.0,200021660-00029_2,0.42424242424242425,0.8235294117647058,0.5599999999999999
0.01304,0.9913,228.0,3.0,2.0,200003076_00049_1,0.987012987012987,0.991304347826087,0.9891540130151845
0.01382,0.92627,201.0,3.0,16.0,umgy012-035,0.9852941176470589,0.9262672811059908,0.9548693586698338
0.11111,1.0,27.0,3.0,0.0,100249537_00075_1,0.9,1.0,0.9473684210526316
0.00433,0.99567,230.0,1.0,1.0,200003076_00106_2,0.9956709956709957,0.9956709956709957,0.9956709956709957
1.0,0.66667,2.0,3.0,1.0,200021869-00003_1,0.4,0.6666666666666666,0.5
0.00939,0.98592,210.0,2.0,3.0,200015779_00131_1,0.9905660377358491,0.9859154929577465,0.9882352941176472
0.00476,0.98571,207.0,1.0,3.0,200015779_00150_2,0.9951923076923077,0.9857142857142858,0.9904306220095694
0.05512,0.96063,122.0,7.0,5.0,200003967_00040_1,0.9457364341085271,0.9606299212598425,0.9531249999999999
0.5,1.0,12.0,6.0,0.0,200006663_00003_2,0.6666666666666666,1.0,0.8
0.00843,0.91011,324.0,3.0,32.0,200004148_00052_1,0.9908256880733946,0.9101123595505618,0.9487554904831625
0.01923,0.97596,203.0,4.0,5.0,hnsd007-023,0.9806763285024155,0.9759615384615384,0.9783132530120482
0.0,0.93443,114.0,0.0,8.0,100249376_00050_2,1.0,0.9344262295081968,0.9661016949152543
0.0,0.92308,12.0,0.0,1.0,umgy007-039,1.0,0.9230769230769231,0.9600000000000001
0.0099,0.98515,199.0,2.0,3.0,umgy010-019,0.9900497512437811,0.9851485148514851,0.9875930521091811
0.02,0.98667,148.0,3.0,2.0,umgy007-025,0.9801324503311258,0.9866666666666667,0.983388704318937
0.0,1.0,3.0,0.0,0.0,umgy003-012,1.0,1.0,1.0
0.02857,0.99429,174.0,5.0,1.0,umgy003-031,0.9720670391061452,0.9942857142857143,0.983050847457627
0.01235,0.98765,80.0,1.0,1.0,100249537_00085_1,0.9876543209876543,0.9876543209876543,0.9876543209876543
0.07778,1.0,90.0,7.0,0.0,100249537_00039_2,0.9278350515463918,1.0,0.9625668449197862
0.02128,0.99468,187.0,4.0,1.0,hnsd006-030,0.9790575916230366,0.9946808510638298,0.9868073878627969
0.05109,0.9854,135.0,7.0,2.0,100249416_00017_1,0.9507042253521126,0.9854014598540146,0.9677419354838709
0.08416,1.0,202.0,17.0,0.0,200021660-00031_2,0.9223744292237442,1.0,0.9596199524940617
0.07042,0.97887,139.0,10.0,3.0,200021763-00019_2,0.9328859060402684,0.9788732394366197,0.9553264604810996
0.00467,0.99533,213.0,1.0,1.0,200003076_00021_2,0.9953271028037384,0.9953271028037384,0.9953271028037384
0.02128,1.0,188.0,4.0,0.0,hnsd011-007,0.9791666666666666,1.0,0.9894736842105264
0.0198,0.9901,100.0,2.0,1.0,200021660-00093_2,0.9803921568627451,0.9900990099009901,0.9852216748768472
0.02155,0.93103,216.0,5.0,16.0,200015779_00021_2,0.9773755656108597,0.9310344827586207,0.9536423841059603
0.00952,1.0,105.0,1.0,0.0,100241706_00020_1,0.9905660377358491,1.0,0.9952606635071091
0.016,0.992,124.0,2.0,1.0,umgy001-013,0.9841269841269841,0.992,0.9880478087649401
0.01111,0.98333,177.0,2.0,3.0,hnsd001-035,0.9888268156424581,0.9833333333333333,0.9860724233983287
0.00735,0.98529,134.0,1.0,2.0,200021660-00081_2,0.9925925925925926,0.9852941176470589,0.988929889298893
0.02703,0.96757,179.0,5.0,6.0,hnsd005-029,0.9728260869565217,0.9675675675675676,0.9701897018970189
0.022444273635664872,0.973097617217525,12660.0,292.0,350.0,fold4,0.9774552192711551,0.973097617217525,0.975271550727987
0.02422751729438893,0.9724058416602613,12651.0,315.2,359.0,promedio,0.9756956432598256,0.9724058416602613,0.9740470506236161
