fppc,det rate,tp,fp,fn,image_id,precision,recall,f1
0.04147,0.92627,201.0,9.0,16.0,umgy012-035,0.9571428571428572,0.9262672811059908,0.9414519906323185
0.07407,1.0,27.0,2.0,0.0,100249537_00075_1,0.9310344827586207,1.0,0.9642857142857143
0.0,0.99567,230.0,0.0,1.0,200003076_00106_2,1.0,0.9956709956709957,0.9978308026030369
2.66667,1.0,3.0,8.0,0.0,200021869-00003_1,0.2727272727272727,1.0,0.42857142857142855
0.00469,0.98592,210.0,1.0,3.0,200015779_00131_1,0.995260663507109,0.9859154929577465,0.9905660377358492
0.01429,0.98571,207.0,3.0,3.0,200015779_00150_2,0.9857142857142858,0.9857142857142858,0.9857142857142858
0.05512,0.94488,120.0,7.0,7.0,200003967_00040_1,0.9448818897637795,0.9448818897637795,0.9448818897637795
0.66667,1.0,12.0,8.0,0.0,200006663_00003_2,0.6,1.0,0.7499999999999999
0.03652,0.89045,317.0,13.0,39.0,200004148_00052_1,0.9606060606060606,0.8904494382022472,0.924198250728863
0.01923,0.94712,197.0,4.0,11.0,hnsd007-023,0.9800995024875622,0.9471153846153846,0.9633251833740831
0.0082,0.95902,117.0,1.0,5.0,100249376_00050_2,0.9915254237288136,0.9590163934426229,0.9749999999999999
0.15385,0.92308,12.0,2.0,1.0,umgy007-039,0.8571428571428571,0.9230769230769231,0.888888888888889
0.01485,0.97525,197.0,3.0,5.0,umgy010-019,0.985,0.9752475247524752,0.9800995024875623
0.00667,0.96667,145.0,1.0,5.0,umgy007-025,0.9931506849315068,0.9666666666666667,0.9797297297297298
0.0,1.0,3.0,0.0,0.0,umgy003-012,1.0,1.0,1.0
0.04571,0.98857,173.0,8.0,2.0,umgy003-031,0.9558011049723757,0.9885714285714285,0.9719101123595505
0.01235,0.98765,80.0,1.0,1.0,100249537_00085_1,0.9876543209876543,0.9876543209876543,0.9876543209876543
0.1,1.0,90.0,9.0,0.0,100249537_00039_2,0.9090909090909091,1.0,0.9523809523809523
0.02128,0.98936,186.0,4.0,2.0,hnsd006-030,0.9789473684210527,0.9893617021276596,0.9841269841269842
0.05839,0.9854,135.0,8.0,2.0,100249416_00017_1,0.9440559440559441,0.9854014598540146,0.9642857142857144
0.08911,0.99505,201.0,18.0,1.0,200021660-00031_2,0.9178082191780822,0.995049504950495,0.9548693586698337
0.06338,0.97183,138.0,9.0,4.0,200021763-00019_2,0.9387755102040817,0.971830985915493,0.9550173010380623
0.01402,0.99533,213.0,3.0,1.0,200003076_00021_2,0.9861111111111112,0.9953271028037384,0.9906976744186047
0.05319,1.0,188.0,10.0,0.0,hnsd011-007,0.9494949494949495,1.0,0.9740932642487047
0.0297,0.9901,100.0,3.0,1.0,200021660-00093_2,0.970873786407767,0.9900990099009901,0.9803921568627452
0.03017,0.93534,217.0,7.0,15.0,200015779_00021_2,0.96875,0.9353448275862069,0.9517543859649122
0.02857,1.0,105.0,3.0,0.0,100241706_00020_1,0.9722222222222222,1.0,0.9859154929577464
0.072,1.0,125.0,9.0,0.0,umgy001-013,0.9328358208955224,1.0,0.9652509652509652
0.01111,0.98889,178.0,2.0,2.0,hnsd001-035,0.9888888888888889,0.9888888888888889,0.9888888888888889
0.0,0.98529,134.0,0.0,2.0,200021660-00081_2,1.0,0.9852941176470589,0.9925925925925926
0.03784,0.96216,178.0,7.0,7.0,hnsd005-029,0.9621621621621622,0.9621621621621622,0.9621621621621622
0.028900845503458877,0.9629515757109915,12528.0,376.0,482.0,fold3,0.9708617482951023,0.9629515757109915,0.9668904839083122
0.02273,1.0,88.0,2.0,0.0,100249537_00064_1,0.9777777777777777,1.0,0.9887640449438202
0.03788,0.98485,130.0,5.0,2.0,200021853-00008_1,0.9629629629629629,0.9848484848484849,0.9737827715355806
0.0,0.90093,291.0,0.0,32.0,200004148_00039_2,1.0,0.9009287925696594,0.9478827361563518
0.01303,0.99674,306.0,4.0,1.0,200014740-00071_1,0.9870967741935484,0.996742671009772,0.9918962722852512
0.01546,0.97938,190.0,3.0,4.0,umgy012-007,0.9844559585492227,0.979381443298969,0.9819121447028423
0.1,0.93333,56.0,6.0,4.0,200021869-00016_2,0.9032258064516129,0.9333333333333333,0.9180327868852459
0.01117,0.93296,334.0,4.0,24.0,brsk005-037,0.9881656804733728,0.9329608938547486,0.9597701149425287
0.00985,0.94335,383.0,4.0,23.0,brsk004-036,0.9896640826873385,0.9433497536945813,0.965952080706179
0.00286,0.98286,344.0,1.0,6.0,200021660-00042_2,0.9971014492753624,0.9828571428571429,0.989928057553957
0.00524,0.99476,190.0,1.0,1.0,200003076_00162_1,0.9947643979057592,0.9947643979057592,0.9947643979057592
0.00559,0.99441,178.0,1.0,1.0,200005598_00027_2,0.994413407821229,0.994413407821229,0.994413407821229
0.01747,0.99563,228.0,4.0,1.0,200003076_00006_1,0.9827586206896551,0.9956331877729258,0.9891540130151844
0.0495,0.9901,100.0,5.0,1.0,200021851_00007_2,0.9523809523809523,0.9900990099009901,0.970873786407767
0.15,0.9375,75.0,12.0,5.0,hnsd004-003,0.8620689655172413,0.9375,0.8982035928143712
0.03352,0.97207,174.0,6.0,5.0,umgy006-034,0.9666666666666667,0.9720670391061452,0.9693593314763231
0.00573,0.98854,345.0,2.0,4.0,brsk002-029,0.9942363112391931,0.9885386819484241,0.9913793103448276
0.02151,1.0,186.0,4.0,0.0,umgy009-002,0.9789473684210527,1.0,0.9893617021276596
0.01327,0.9823,222.0,3.0,4.0,200003076_00056_2,0.9866666666666667,0.9823008849557522,0.9844789356984479
0.00631,0.99685,316.0,2.0,1.0,200014740-00018_2,0.9937106918238994,0.9968454258675079,0.9952755905511811
0.01587,0.98942,187.0,3.0,2.0,100249476_00014_2,0.9842105263157894,0.9894179894179894,0.9868073878627968
0.00813,0.99187,122.0,1.0,1.0,200021712-00010_2,0.991869918699187,0.991869918699187,0.991869918699187
0.04233,0.97354,184.0,8.0,5.0,200005598_00021_2,0.9583333333333334,0.9735449735449735,0.9658792650918635
0.02516,0.98113,156.0,4.0,3.0,100249416_00027_2,0.975,0.9811320754716981,0.9780564263322885
0.01136,0.97727,86.0,1.0,2.0,200021853-00032_2,0.9885057471264368,0.9772727272727273,0.9828571428571428
0.22222,0.92593,25.0,6.0,2.0,200021869-00015_2,0.8064516129032258,0.9259259259259259,0.8620689655172414
0.04082,0.94898,93.0,4.0,5.0,100249376_00027_1,0.9587628865979382,0.9489795918367347,0.9538461538461539
0.03804,0.99457,183.0,7.0,1.0,umgy009-005,0.9631578947368421,0.9945652173913043,0.9786096256684491
0.25,1.0,28.0,7.0,0.0,100249537_00031_1,0.8,1.0,0.888888888888889
0.03306,0.97521,118.0,4.0,3.0,200015779_00013_1,0.9672131147540983,0.9752066115702479,0.9711934156378601
0.03086,0.91975,149.0,5.0,13.0,200021763-00027_2,0.9675324675324676,0.9197530864197531,0.9430379746835443
0.02113,0.82864,353.0,9.0,73.0,200022050-00011_2,0.9751381215469613,0.8286384976525821,0.8959390862944162
0.13095,0.90476,152.0,22.0,16.0,200021712-00031_1,0.8735632183908046,0.9047619047619048,0.8888888888888888
0.01887,0.98742,157.0,3.0,2.0,200021712-00014_1,0.98125,0.9874213836477987,0.9843260188087775
0.66667,0.83333,5.0,4.0,1.0,hnsd003-013,0.5555555555555556,0.8333333333333334,0.6666666666666667
0.0,0.9907,213.0,0.0,2.0,200003076_00160_2,1.0,0.9906976744186047,0.9953271028037384
0.00417,0.90833,218.0,1.0,22.0,200015779_00022_1,0.9954337899543378,0.9083333333333333,0.9498910675381264
0.0197,0.96552,196.0,4.0,7.0,hnsd006-008,0.98,0.9655172413793104,0.9727047146401985
0.0,0.9691,345.0,0.0,11.0,brsk002-045,1.0,0.9691011235955056,0.9843081312410842
0.01136,0.875,231.0,3.0,33.0,200015779_00020_2,0.9871794871794872,0.875,0.927710843373494
0.03268,0.98039,150.0,5.0,3.0,200015779_00074_2,0.967741935483871,0.9803921568627451,0.9740259740259739
0.02388,0.96716,324.0,8.0,11.0,brsk003-039,0.9759036144578314,0.9671641791044776,0.9715142428785608
0.025,1.0,40.0,1.0,0.0,100249537_00004_1,0.975609756097561,1.0,0.9876543209876543
2.0,0.70588,12.0,34.0,5.0,200021660-00029_2,0.2608695652173913,0.7058823529411765,0.380952380952381
0.0,0.98696,227.0,0.0,3.0,200003076_00049_1,1.0,0.9869565217391304,0.9934354485776805
0.02765,0.92627,201.0,6.0,16.0,umgy012-035,0.9710144927536232,0.9262672811059908,0.9481132075471699
0.11111,1.0,27.0,3.0,0.0,100249537_00075_1,0.9,1.0,0.9473684210526316
0.0,0.99567,230.0,0.0,1.0,200003076_00106_2,1.0,0.9956709956709957,0.9978308026030369
1.33333,0.66667,2.0,4.0,1.0,200021869-00003_1,0.3333333333333333,0.6666666666666666,0.4444444444444444
0.00939,0.98122,209.0,2.0,4.0,200015779_00131_1,0.990521327014218,0.9812206572769953,0.9858490566037736
0.00952,0.99048,208.0,2.0,2.0,200015779_00150_2,0.9904761904761905,0.9904761904761905,0.9904761904761905
0.05512,0.92913,118.0,7.0,9.0,200003967_00040_1,0.944,0.9291338582677166,0.9365079365079364
0.25,1.0,12.0,3.0,0.0,200006663_00003_2,0.8,1.0,0.888888888888889
0.02247,0.89888,320.0,8.0,36.0,200004148_00052_1,0.975609756097561,0.898876404494382,0.935672514619883
0.01923,0.95192,198.0,4.0,10.0,hnsd007-023,0.9801980198019802,0.9519230769230769,0.9658536585365853
0.01639,0.93443,114.0,2.0,8.0,100249376_00050_2,0.9827586206896551,0.9344262295081968,0.9579831932773109
0.30769,1.0,13.0,4.0,0.0,umgy007-039,0.7647058823529411,1.0,0.8666666666666666
0.01485,0.9901,200.0,3.0,2.0,umgy010-019,0.9852216748768473,0.9900990099009901,0.9876543209876543
0.01333,0.97333,146.0,2.0,4.0,umgy007-025,0.9864864864864865,0.9733333333333334,0.9798657718120806
0.33333,1.0,3.0,1.0,0.0,umgy003-012,0.75,1.0,0.8571428571428571
0.03429,0.98857,173.0,6.0,2.0,umgy003-031,0.9664804469273743,0.9885714285714285,0.9774011299435028
0.02469,1.0,81.0,2.0,0.0,100249537_00085_1,0.9759036144578314,1.0,0.9878048780487805
0.1,1.0,90.0,9.0,0.0,100249537_00039_2,0.9090909090909091,1.0,0.9523809523809523
0.01064,0.98936,186.0,2.0,2.0,hnsd006-030,0.9893617021276596,0.9893617021276596,0.9893617021276596
0.08029,0.9781,134.0,11.0,3.0,100249416_00017_1,0.9241379310344827,0.9781021897810219,0.9503546099290779
0.08416,0.9901,200.0,17.0,2.0,200021660-00031_2,0.9216589861751152,0.9900990099009901,0.954653937947494
0.03521,0.97887,139.0,5.0,3.0,200021763-00019_2,0.9652777777777778,0.9788732394366197,0.972027972027972
0.00935,0.99065,212.0,2.0,2.0,200003076_00021_2,0.9906542056074766,0.9906542056074766,0.9906542056074766
0.03191,1.0,188.0,6.0,0.0,hnsd011-007,0.9690721649484536,1.0,0.9842931937172774
0.0297,0.9901,100.0,3.0,1.0,200021660-00093_2,0.970873786407767,0.9900990099009901,0.9803921568627452
0.02586,0.93103,216.0,6.0,16.0,200015779_00021_2,0.972972972972973,0.9310344827586207,0.9515418502202643
0.01905,1.0,105.0,2.0,0.0,100241706_00020_1,0.9813084112149533,1.0,0.9905660377358491
0.048,1.0,125.0,6.0,0.0,umgy001-013,0.9541984732824428,1.0,0.9765625
0.01111,0.98889,178.0,2.0,2.0,hnsd001-035,0.9888888888888889,0.9888888888888889,0.9888888888888889
0.02206,0.96324,131.0,3.0,5.0,200021660-00081_2,0.9776119402985075,0.9632352941176471,0.9703703703703703
0.02703,0.96757,179.0,5.0,6.0,hnsd005-029,0.9728260869565217,0.9675675675675676,0.9701897018970189
0.02697924673328209,0.9629515757109915,12528.0,351.0,482.0,fold4,0.9727463312368972,0.9629515757109915,0.9678241724284445
0.028654880860876253,0.9630899308224443,12529.8,372.8,480.2,promedio,0.9711106263144138,0.9630899308224443,0.9670815339201784
